Name	mz	rtime	Cel_pure_1-B,1_01_21144	Cel_pure_1-B,1_01_21149	Cel_pure_1-B,1_01_21154	Cel_pure_1-B,1_01_21159	Cel_pure_1-B,1_01_21164
Cluster_09313	577.3497769	44.48479723	4060.040527	3789.40625	3784.110596	4029.75	4193.868652
Cluster_09314	577.4288287	45.85970203	1440.778076	1531.18457	1515.318359	1667.096069	1779.795532
Cluster_09316	577.430902	45.77471667	880.3848267	626.9447632	778.144104	1086.536499	847.3876343
Cluster_09322	577.5189027	42.76866473	1287.332275	1230.022583	1241.148071	1329.062988	1498.557983
Cluster_09323	577.5191608	43.34381413	1614.037842	1848.9729	2029.040039	2113.629395	2203.474365
Cluster_09327	578.2042698	18.11714713	532.696228	609.5267334	722.8231201	619.3338623	614.4144897
Cluster_09331	578.3630394	13.4650288	928.7056274	822.7937622	1183.823608	645.5817261	942.2703857
Cluster_09336	578.5305027	41.83490582	683.848999	742.7064819	718.4915161	636.607666	777.1063843
Cluster_09338	579.1209078	1.463503277	733.2640991	703.675415	609.3233032	709.0387573	912.5081787
Cluster_09341	579.3603186	44.48284645	3745.899658	3495.401367	3058.748047	3512.007324	3831.770264
Cluster_09342	579.3653713	44.48420671	3745.899658	3733.019531	3301.319092	3719.553467	3831.770264
Cluster_09343	579.3654999	45.87163667	1861.665161	1943.637207	2010.441528	2322.394043	2279.998047
Cluster_09344	579.3657547	44.01278712	4294.220703	4027.150391	4105.80957	4225.158203	4447.404297
Cluster_09346	579.3794278	38.0721388	2408.327148	2464.80249	2061.730713	2156.149658	1890.328247
Cluster_09348	579.3877061	38.07005715	1325.932007	1561.699585	1256.468628	1394.463867	1228.418335
Cluster_09353	579.451612	45.30427024	698.293335	708.8641357	875.9152222	840.6569214	696.2990112
Cluster_09355	580.1747324	12.76567744	1251.22229	1328.732178	1543.34314	1472.217041	1631.32019
Cluster_09356	580.2276925	27.10116763	870.6738892	825.5646362	784.4552002	837.6098022	942.0571899
Cluster_09357	580.2629504	24.73504676	8411.569336	8297.935547	7084.740723	7759.772461	7421.945801
Cluster_09358	580.2686241	30.66886386	1149.787354	1434.901855	1588.959961	1798.37146	1935.67395
Cluster_09366	580.4774783	42.48269151	1334.421753	1266.143921	1176.357544	1381.911377	1485.893921
Cluster_09370	581.1894723	12.30513333	20710.91211	23513.57227	20835.40234	20134.73242	24629.14844
Cluster_09371	581.1905501	12.27272108	23957.01172	24229.66016	23301.44922	23275.98047	25819.26172
Cluster_09373	581.2332774	8.601659479	2561.1875	2471.680908	2305.585205	2588.646484	2531.737061
Cluster_09374	581.2406672	30.47789801	1264.302368	1457.990112	1710.676392	2023.514282	2028.256348
Cluster_09375	581.2422781	30.47759871	1264.302368	1457.990112	1668.972412	1922.501221	1961.025024
Cluster_09378	581.3077832	30.12713454	2398.33252	2333.049805	2149.976563	2248.511719	2467.593018
Cluster_09385	581.489567	38.89086697	3439.299805	2824.490967	3000.196289	3362.482178	3169.731445
Cluster_09394	582.2129518	10.0798915	2256.762207	2021.661133	1968.579468	1843.721924	1858.545654
Cluster_09404	583.1902855	4.028413103	543.257019	619.4801025	635.3139648	635.633606	693.3588867
Cluster_09411	583.3631603	36.25160868	1922.392578	1659.143555	1293.850464	1733.124756	1570.999634
Cluster_09413	583.3696604	36.25172173	1325.209473	1140.9198	1101.539185	1201.139771	1020.221802
Cluster_09417	583.5489893	43.19161531	2134.085693	1961.308716	2248.241943	2285.96875	2546.59082
Cluster_09420	584.1633605	5.388345095	4201.391602	2962.539795	2551.625977	2186.339844	2021.605591
Cluster_09421	584.1462107	18.18269931	1346.619263	1293.652466	1345.052612	1295.199829	1271.436279
Cluster_09425	584.2050293	7.390691703	6074.543457	6143.164063	6212.586914	6215.971191	6277.208496
Cluster_09428	584.3090524	30.68226208	1358.922485	1185.345337	1408.815308	1410.685669	1469.295532
Cluster_09429	584.3293369	45.47602911	706.8218994	504.6017151	502.4847107	591.8495483	501.3170166
Cluster_09432	584.342505	45.48516401	1371.681763	1566.358521	1365.189453	1369.338745	1465.766479
Cluster_09435	584.3502057	45.47851506	837.0740356	754.3320923	992.4923096	815.5491333	569.0587158
Cluster_09438	584.5247134	40.32664043	3401.784912	3495.500244	3525.204834	3565.78125	3508.015625
Cluster_09440	584.5239639	43.79754356	873.9469604	960.0949707	829.003418	1020.471375	1053.106079
Cluster_09445	585.1320651	2.847795425	693.9421997	591.0251465	556.7570801	664.8701172	790.4202271
Cluster_09446	585.2550481	5.193640707	4385.277832	4347.757813	3802.674561	3408.748047	3201.899414
Cluster_09449	585.2630526	5.190728983	2342.244629	2156.047607	2276.500488	1869.123535	1626.27478
Cluster_09452	585.3323729	31.32536163	1501.928711	1535.678223	1555.067505	1465.410522	1492.347534
Cluster_09453	585.3527978	32.68347655	977.7302856	1861.706787	1246.118408	1315.003418	1316.334106
Cluster_09454	585.3374322	31.32340639	1137.858521	1220.99939	1404.400635	1202.989502	1307.468506
Cluster_09456	585.3577572	43.70222568	1058.453857	938.7454224	1050.431152	972.7277222	1123.348877
Cluster_09458	585.3600904	10.39576766	952.8936157	882.8325195	693.9435425	778.019165	1024.452148
Cluster_09461	585.3966573	13.23423873	2817.15918	3759.112793	3234.884521	3510.992188	3458.431152
Cluster_09462	585.4269962	41.53653894	3874.174316	3907.161865	3939.571777	4223.364258	4415.184082
Cluster_09463	585.4405231	41.53472543	861.2626343	967.4942627	879.1972656	843.5969238	827.9138794
Cluster_09464	586.2040801	22.2653631	2755.320557	3039.682129	2900.298096	3125.338867	3082.03125
Cluster_09465	586.2039824	23.33937102	653.5480957	796.864502	764.9593506	1027.320923	911.8972778
Cluster_09466	586.2173718	25.0406968	704.3619385	865.5452881	880.3812256	859.4805298	904.1884155
Cluster_09467	586.213065	22.26472436	1304.701904	1530.273438	1586.152588	1452.169189	1617.664429
Cluster_09469	586.2345561	27.47861182	2560.151123	2604.770996	2306.851807	2481.337402	2319.1521
Cluster_09473	586.2850727	18.92474169	2317.344727	2258.938965	2242.939941	2180.230225	2023.609985
Cluster_09475	586.2988997	20.32391225	29229.95117	28185.54883	26148.36328	28308.2832	29133.39063
Cluster_09484	586.373471	43.05200792	1021.664795	939.1151733	1025.954956	1013.810547	1027.026855
Cluster_09485	586.3734219	44.48553719	1091.605469	945.4376831	843.437439	838.6655884	920.4020996
Cluster_09486	586.3727128	32.67996216	1392.840454	1520.134033	1401.450439	1553.734253	1653.706665
Cluster_09487	586.3807524	13.59608032	3507.033203	3863.01416	3909.758789	3634.021484	3538.104736
Cluster_09488	586.3808345	13.73276449	4541.083008	4014.737061	3646.959961	4531.496094	3935.125732
Cluster_09489	586.3808345	13.73276449	4541.083008	4014.737061	3646.959961	4531.496094	3935.125732
Cluster_09490	586.3941799	45.26855072	1192.286255	1364.613403	1236.123535	1448.808228	1619.743042
Cluster_09491	586.3785647	43.05122202	664.5192261	673.3689575	849.8938599	877.1671753	704.9632568
Cluster_09492	586.4120523	42.56373829	603.3336792	539.687439	581.7998047	606.0355225	540.8127441
Cluster_09493	586.4099594	43.88995514	2083.500977	2065.753418	2009.249634	1893.325562	2133.56958
Cluster_09499	586.5404415	45.73349226	3248.269775	3666.970703	3676.505371	4203.108398	4589.618164
Cluster_09500	586.5527649	45.7359094	1029.51355	1163.028687	1311.970459	1344.42749	1064.920044
Cluster_09505	587.1392424	18.90297089	747.1160889	814.8998413	813.5028076	816.3832397	834.248291
Cluster_09509	587.375244	11.06645014	599.8009644	782.5042725	780.7077026	699.1550293	872.78479
Cluster_09514	587.464553	42.34591905	956.7277222	839.8983765	952.2959595	987.2821045	1035.47229
Cluster_09518	587.5006434	43.1943568	2520.180664	2386.895264	2437.416992	2608.576416	3098.101074
Cluster_09525	588.2329427	27.47557531	1023.807434	998.2120972	913.7285156	923.8274536	824.9205322
Cluster_09530	588.3143075	22.21301339	24125.17969	24970	21667.86914	22897.65039	24636.01953
Cluster_09536	588.374588	14.97369308	1955.331421	1968.421631	1514.057983	1583.789795	1816.193115
Cluster_09537	588.3887036	43.05244536	1444.67749	1498.182007	1469.731689	1517.190308	1637.334961
Cluster_09538	588.3885848	45.86963333	729.6708374	687.5875244	642.8580933	835.3382568	822.8284912
Cluster_09539	588.3888048	43.98748333	887.9553223	912.654541	762.6585083	909.3418579	788.7312012
Cluster_09542	588.3919961	43.05186548	1312.077393	1369.055176	1431.329712	1439.110474	1380.063843
Cluster_09543	588.4263464	45.48007308	9965.553711	10310.62598	10399.05371	11313.06934	10804.95801
Cluster_09548	589.2348867	8.356515594	7470.447754	7570.564941	7115.94043	7411.95459	7613.218262
Cluster_09551	589.2430026	8.355014908	3446.274414	3940.655029	4206.563477	3516.783203	3735.248291
Cluster_09552	589.2644349	30.68327364	1218.447998	1297.76416	1265.849731	1370.694214	1440.473022
Cluster_09555	589.297922	45.48030958	1280.119873	1244.057983	1113.895386	1135.866455	1165.11084
Cluster_09557	589.3083223	45.48483749	543.0170288	566.3269653	543.7429199	525.651123	517.0333862
Cluster_09558	589.3290077	22.21160418	2103.446533	1978.676147	2396.918701	1976.071045	1977.074097
Cluster_09564	589.4803449	40.34123405	965.6954956	1093.326416	1024.639526	1078.936279	1104.370972
Cluster_09566	589.491941	27.88690671	35726.14453	44116.01563	42955.6875	45077.04688	48635.77344
Cluster_09569	590.1723397	23.89517351	1942.232666	2418.804932	2304.456055	2463.767578	2551.212646
Cluster_09572	590.3114044	25.63749349	1169.001465	931.574585	811.6654053	704.0168457	575.0801392
Cluster_09581	590.4036497	44.01557722	830.1680298	775.220459	764.4487915	732.9383545	759.6633911
Cluster_09584	590.4252943	30.34582353	1717.572754	1634.181152	1559.095215	1932.78064	1920.888062
Cluster_09588	590.4420121	45.48048319	7010.232422	7170.383789	6948.261719	8197.542969	7474.191895
Cluster_09589	590.4360848	30.34925075	671.4741211	824.8283691	779.6051636	792.395752	676.3721924
Cluster_09595	591.3286987	43.0501761	742.6778564	774.5862427	685.4173584	718.6982422	839.6352539
Cluster_09596	591.3286934	44.48651475	1312.525635	1114.053223	1006.594177	1118.03418	1030.603394
Cluster_09598	591.3652127	43.89082617	1130.797363	1166.125488	1126.774048	1328.072998	1316.348877
Cluster_09601	591.394261	15.07176674	2290.745361	2771.720215	2621.027832	2845.58252	3131.920898
Cluster_09602	591.4953995	45.73017603	1446.669678	1594.388794	1371.945435	1865.163452	2092.2229
Cluster_09605	591.5025576	45.7303486	806.6574097	1018.15918	1089.809448	1408.542358	1200.190552
Cluster_09620	592.3439195	12.20055668	1180.722534	1084.428711	1078.262695	1118.423462	1240.546509
Cluster_09621	592.3902325	13.70528186	5377.726074	8477.119141	10013.47266	12683.25879	14028.21973
Cluster_09623	592.4072704	37.32858064	1757.89917	2200.567627	2111.155029	2606.445557	2820.75708
Cluster_09629	592.4899941	28.4084747	894.4066772	805.1313477	748.7967529	682.4555054	684.4373779
Cluster_09632	592.5303519	42.23667658	4689.17041	4710.877441	4782.191895	5695.676758	5281.027832
Cluster_09633	593.1528259	11.27879486	9693.225586	9732.849609	9825.019531	9165.570313	10055.8877
Cluster_09634	593.1676084	2.778909756	967.6763916	990.8154907	1144.255859	1107.962769	1240.94812
Cluster_09635	593.1858603	12.97589779	4022.69751	4186.007813	3835.752686	4293.080078	1674.133423
Cluster_09636	593.1844709	15.57381862	1575.092896	1809.944214	1860.307007	1699.562378	1903.371094
Cluster_09637	593.2366479	24.50863313	1959.352783	1224.193115	695.0858154	790.5323486	1009.720642
Cluster_09645	593.344336	44.01762447	1199.108276	1167.105103	1092.783081	1173.273682	1146.909424
Cluster_09646	593.344466	45.87051567	689.4440308	656.2833862	620.4932251	625.8356323	755.8936157
Cluster_09647	593.3436274	44.01762447	1199.108276	1167.105103	1092.783081	1173.273682	1146.909424
Cluster_09652	593.3814353	45.48043082	6080.769531	6007.452637	5532.241699	6272.104004	6678.391113
Cluster_09653	593.4239921	38.86522974	3364.124023	3075.853027	2954.594238	3424.215576	3449.874756
Cluster_09655	593.4424679	40.83545519	2778.578857	2588.1604	2123.280518	2300.214355	1771.279785
Cluster_09656	593.5192583	41.75401667	2560.719238	1829.607666	1479.76123	2320.468994	2227.423828
Cluster_09658	594.2163994	18.12529391	1012.602722	1164.637451	1145.065918	1142.820679	1263.128662
Cluster_09672	594.505047	36.12314739	1166.488037	1250.662354	1256.71875	1284.13855	1175.481812
Cluster_09674	594.5459803	42.76755869	4465.022949	4377.380859	4452.854004	4819.365723	4915.310059
Cluster_09676	594.54186	41.78785941	979.0699463	1085.824463	1088.774048	1050.317017	1004.034424
Cluster_09678	594.5822231	43.87422379	4624.697266	4530.109375	4693.644043	5082.500488	5599.142578
Cluster_09680	594.5765694	37.44816699	2260.58252	1133.774292	1196.444336	1203.271973	1063.55481
Cluster_09682	595.3669571	43.05014209	3157.636719	3128.187012	3167.283447	3151.778809	3158.444336
Cluster_09690	595.3879136	45.40911667	2987.5271	2138.259033	2178.274414	2373.390869	2509.917725
Cluster_09692	595.5408283	29.50744819	10909.90234	9598.214844	12016.55273	11737.625	12866.52539
Cluster_09694	595.5543015	29.50779704	2107.346191	1966.503906	2560.762451	2365.116699	2519.685303
Cluster_09696	596.1777266	1.538514759	574.303772	595.3069458	597.3204346	669.0393066	756.7286987
Cluster_09697	596.2428395	24.58759868	2539.359619	2719.780029	3139.230957	3949.95459	4341.318359
Cluster_09698	596.2458122	23.37167316	1377.927734	1493.294922	1491.263672	1388.265503	1340.5802
Cluster_09699	596.242419	24.16033584	1221.908081	1238.692139	1086.967041	1776.65918	1899.894287
Cluster_09700	596.2633485	27.50045659	2003.762939	2063.61377	2243.140381	2512.390869	2593.866943
Cluster_09707	596.4725909	40.33743425	721.7217407	863.6549683	866.493103	769.3431396	772.043457
Cluster_09714	597.1521679	17.04364211	9366.540039	9507.168945	10088.45898	9755.731445	9905.041992
Cluster_09715	597.1838945	10.89138052	1432.265747	1384.052368	1450.327393	1406.302979	1414.19397
Cluster_09716	597.1835089	11.61446756	2091.073242	2046.805908	1936.830933	2069.075928	2048.306641
Cluster_09720	597.2493472	24.58719368	726.0310059	783.0046387	928.9950562	1115.239014	1241.103638
Cluster_09722	597.3027927	26.35958704	2792.213623	2831.023926	2336.148926	2440.456543	2658.098389
Cluster_09726	597.3118505	26.35648658	1377.412598	1531.847412	1461.301636	1100.254883	1350.533813
Cluster_09730	597.3823983	44.01421143	1933.198242	1970.005493	1883.999878	1915.417969	2050.912109
Cluster_09732	597.3965381	12.11898886	1325.144531	1348.930542	1209.350952	1374.911621	1372.919312
Cluster_09745	597.4853921	42.23715979	1077.897583	963.942749	909.6600342	905.887085	933.1281738
Cluster_09747	597.518628	39.81918333	1385.993408	771.1879272	760.8270264	1053.657104	775.3046265
Cluster_09751	598.1584042	20.62036595	14569.44922	14477.63672	14777.69824	15353.50879	15304.89746
Cluster_09752	598.172761	20.6226473	2241.87915	2349.505127	2674.623047	2309.103516	2168.394775
Cluster_09755	598.2580228	26.16685625	502.9281921	587.586853	800.9610596	872.6466064	892.2616577
Cluster_09759	598.3860407	29.56669766	861.9680786	1071.918335	1061.881592	947.538269	1042.019531
Cluster_09760	598.3847013	45.85921942	1461.886963	1518.562378	1531.435181	1643.431152	1603.266724
Cluster_09763	598.3938994	29.56143225	861.9680786	1071.918335	1080.482178	947.538269	1042.019531
Cluster_09775	599.2087225	6.915317148	74932.13281	77461.96875	72060.11719	77160.03125	83841.6875
Cluster_09782	599.3185619	43.05163493	2383.586426	2560.061035	2311.995361	2513.705322	2807.135254
Cluster_09783	599.3185515	30.13073055	3349.276855	3683.643311	3440.179199	3477.895996	3482.410645
Cluster_09785	599.3185099	44.48575166	1653.696533	1591.754395	1389.705933	1706.525391	1748.053955
Cluster_09786	599.3185589	29.04771228	2174.88501	1888.871948	1723.904175	1731.575562	1846.048096
Cluster_09789	599.3236047	44.48645091	1161.107666	1373.588745	1295.635376	1372.529785	1448.864502
Cluster_09790	599.3266674	29.0462868	1255.292603	1078.577637	1129.360107	968.1917725	947.3248291
Cluster_09791	599.4127907	14.2205947	2465.878174	3503.609863	2009.123657	1309.61438	2930.185547
Cluster_09799	599.5014104	42.77141691	1654.075684	1605.164429	1811.380981	1511.698364	1701.853516
Cluster_09800	599.5011706	42.85133333	757.3009033	890.2834473	949.7275391	738.2095947	938.7594604
Cluster_09801	599.5001363	43.35098242	875.1489258	900.4508667	826.8710938	1051.622437	1002.541626
Cluster_09802	599.5006727	43.3922	709.6161499	748.3409424	639.4518433	728.6251831	824.1169434
Cluster_09803	599.5031105	43.34939129	852.7283325	796.6954956	826.8710938	933.4418335	925.5875244
Cluster_09804	600.2198198	25.56150546	1150.351563	1308.899048	1268.070923	1205.812744	1282.571533
Cluster_09806	600.2326852	26.81917393	1073.532227	1095.56189	1151.388306	925.3937988	1140.036377
Cluster_09808	600.2570363	28.86629039	1446.060425	1463.553711	1758.48291	1481.344727	1588.813965
Cluster_09811	600.2735377	27.33453035	870.2315063	844.8187256	893.93396	1061.397217	1054.223511
Cluster_09817	600.4098546	45.3022233	799.5390625	776.618103	790.8128052	888.5662842	830.581543
Cluster_09825	600.4672075	31.61817643	1294.86731	1394.953613	1415.648438	1339.583862	1462.751709
Cluster_09828	600.5478389	43.88051256	559.8625488	798.394043	646.1931152	739.303894	732.4532471
Cluster_09832	601.2770236	24.59739971	14307.42871	12078.00391	9619.251953	10345.73438	12597.96191
Cluster_09833	601.2773213	25.23995794	19072.02734	21120.09375	18131.19727	19831.9707	22791.95117
Cluster_09835	601.317728	21.84396735	23858.93164	22641.13477	21234.44922	22832.97852	23179.89063
Cluster_09836	601.3070925	8.950243594	538.4760742	643.0174561	690.0924072	596.6937256	640.848938
Cluster_09837	601.3338042	35.72954704	1240.641479	1084.610229	806.5721436	595.9959717	677.611084
Cluster_09838	601.3345015	44.01050937	2634.073242	2594.100342	2507.537842	2685.657715	2636.210449
Cluster_09839	601.3343072	44.4862711	1653.548096	1581.362305	1448.612183	1772.30603	1808.543213
Cluster_09841	601.3345086	45.88289552	1292.098267	1309.101807	1276.3125	1569.042969	1569.008911
Cluster_09844	601.338671	44.01069532	1972.174316	2048.266113	2243.68042	2375.037598	2142.561279
Cluster_09855	602.2488755	28.86504391	761.1809082	857.062439	847.2167358	852.9101563	837.4433594
Cluster_09857	602.288838	29.25363842	534.9911499	586.3359375	709.9328003	737.6783447	829.8920288
Cluster_09858	602.3580172	9.967082105	1082.802368	1129.259888	1377.76416	1208.331543	1140.218628
